GHITM_1,EIF2S2_13,MARVELD1_4,EIF2S2_6,ARL5B_38,MARVELD1_10,ARL5B_24,SCAF8_27,MARVELD1_1,NEFH_9,ARL5B_8,MARVELD1_7,GHITM_17,NEFH_22,EIF2S2_5,SCAF8_26,ARL5B_42,EIF2S2_19,NEFH_11,SCAF8_36,EIF2S2_24,SCAF8_5,EIF2S2_22,MARVELD1_13,GHITM_4,SCAF8_9,GHITM_6,SCAF8_2,SCAF8_15,ARL5B_44,SCAF8_7,MARVELD1_23,NEFH_21,NEFH_13,GHITM_16,GHITM_12,SCAF8_35,SCAF8_1,EIF2S2_21,SCAF8_6,SCAF8_13,MARVELD1_17,SCAF8_4,MARVELD1_5,GHITM_15,SCAF8_25,GHITM_5,GHITM_18,ARL5B_49,ARL5B_7,ARL5B_4,NEFH_5,SCAF8_39,NEFH_28,SCAF8_21,NEFH_23,GHITM_19,NEFH_8,NEFH_24,SCAF8_3,ARL5B_37,GHITM_9,EIF2S2_15,SCAF8_32,SCAF8_23,NEFH_31,SCAF8_14,SCAF8_16,MARVELD1_8,ARL5B_6,ARL5B_51,ARL5B_21,ARL5B_41,NEFH_26,ARL5B_30,SCAF8_17,NEFH_17,ARL5B_26,MARVELD1_20,ARL5B_9,NEFH_16,NEFH_4,SCAF8_44,MARVELD1_15,ARL5B_29,ARL5B_14,ARL5B_31,NEFH_12,ARL5B_46,SCAF8_29,GHITM_10,MARVELD1_2,ARL5B_25,SCAF8_22,ARL5B_28,NEFH_20,NEFH_14,ARL5B_47,SCAF8_38,NEFH_6,EIF2S2_20,ARL5B_52,EIF2S2_16,ARL5B_2,NEFH_29,SCAF8_37,ARL5B_15,GHITM_3,ARL5B_53,EIF2S2_23,SCAF8_42,ARL5B_36,NEFH_15,GHITM_11,EIF2S2_7,NEFH_25,ARL5B_27,MARVELD1_22,MARVELD1_12,GHITM_13,GHITM_20,GHITM_8,NEFH_10,MARVELD1_16,EIF2S2_11,SCAF8_41,EIF2S2_10,ARL5B_3,NEFH_18,SCAF8_20,ARL5B_34,EIF2S2_8,SCAF8_11,ARL5B_10,SCAF8_40,EIF2S2_12,EIF2S2_4,ARL5B_39,ARL5B_40,NEFH_7,NEFH_3,MARVELD1_6,MARVELD1_11,ARL5B_35,MARVELD1_27,GHITM_7,MARVELD1_18,ARL5B_22,SCAF8_43,SCAF8_34,MARVELD1_25,ARL5B_23,MARVELD1_24,SCAF8_33,ARL5B_48,EIF2S2_3,NEFH_19,EIF2S2_2,ARL5B_11,ARL5B_13,ARL5B_32,SCAF8_8,EIF2S2_1,NEFH_2,SCAF8_10,NEFH_27,MARVELD1_21,SCAF8_18,ARL5B_33,MARVELD1_3,SCAF8_30,ARL5B_5,ARL5B_50,ARL5B_12,SCAF8_31,MARVELD1_9,SCAF8_19,ARL5B_43,MARVELD1_26,MARVELD1_14,GHITM_14,ARL5B_19,ARL5B_20,EIF2S2_17,ARL5B_16,ARL5B_1,GHITM_2,NEFH_30,MARVELD1_19,SCAF8_12,SCAF8_24,ARL5B_17,EIF2S2_18,ARL5B_45,NEFH_1,EIF2S2_9,EIF2S2_14,ARL5B_18,SCAF8_28,cell
7,1,2,2,0,2,2,2,6,0,5,0,0,0,17,12,2,0,0,8,21,5,10,2,12,5,10,3,4,1,6,0,0,2,12,13,20,4,1,5,1,2,0,0,8,3,8,14,1,1,3,1,7,1,1,0,0,2,0,5,2,0,2,3,1,3,6,5,0,5,5,4,2,0,3,7,8,1,1,0,0,0,10,4,5,0,3,1,3,7,8,2,0,7,0,0,0,11,4,2,18,0,12,3,0,1,6,8,4,30,3,5,0,15,1,0,4,0,4,10,19,21,3,3,3,7,22,1,0,5,2,0,6,4,1,18,1,3,0,0,0,2,1,3,15,10,2,0,8,3,2,1,0,3,3,1,0,0,5,13,1,4,0,0,5,0,0,2,5,3,10,6,6,0,0,1,5,0,0,5,6,4,5,11,6,5,9,0,0,4,6,4,13,9,0,0,12,7,5,G8B1H4
3,0,0,1,0,1,5,1,0,1,1,1,2,0,8,52,0,1,0,1,16,2,11,2,6,1,4,8,1,0,0,0,0,1,11,10,2,1,1,7,7,1,3,0,4,0,8,3,1,0,2,2,5,2,2,0,0,1,0,1,0,1,1,1,1,0,8,6,0,6,3,3,3,1,0,4,24,3,1,1,1,0,2,0,2,0,1,0,4,4,2,1,3,5,4,0,1,1,0,10,10,2,12,3,0,7,1,2,2,23,8,2,0,9,0,0,1,0,0,0,6,13,0,3,2,3,9,2,0,5,2,1,4,5,3,19,2,2,1,0,10,0,0,5,9,12,4,5,1,1,0,3,0,10,1,0,0,1,4,13,4,5,1,0,4,0,0,1,5,2,0,3,2,0,2,2,2,5,1,1,9,0,2,18,1,5,9,0,1,6,6,6,13,2,0,1,8,7,3,H7H1A4
9,1,2,0,1,5,3,5,4,0,3,1,0,0,28,9,3,2,0,10,32,4,22,4,12,2,18,5,1,3,9,4,0,10,8,6,9,4,3,11,5,6,11,1,14,7,19,11,1,2,3,1,5,0,1,1,2,1,0,2,5,0,0,11,3,4,8,9,11,6,0,6,1,0,1,8,5,0,4,4,0,0,8,4,3,3,1,0,14,2,10,4,8,4,7,2,0,6,2,0,27,3,27,2,0,8,7,11,10,39,5,0,0,22,0,0,2,1,7,13,15,27,0,4,1,5,22,2,0,2,1,12,7,3,12,12,1,7,2,0,3,5,0,7,24,14,5,2,3,5,2,4,3,9,1,0,4,0,7,6,11,6,2,0,8,1,2,10,2,3,3,3,5,3,1,5,5,1,3,3,9,2,3,22,4,11,23,0,3,9,8,6,35,3,1,1,29,10,9,F11A3E4
4,1,1,1,1,3,3,4,0,0,1,0,0,0,13,6,0,1,0,1,15,3,10,1,6,3,7,2,0,1,4,1,1,0,6,1,7,0,0,1,4,3,0,0,5,4,7,5,0,0,0,0,7,0,2,0,0,1,0,1,5,0,0,1,2,3,0,0,1,2,0,2,3,0,1,7,2,1,1,1,0,0,2,0,1,3,6,0,8,5,2,0,3,1,4,1,0,3,1,0,14,2,4,0,0,2,6,5,1,13,0,2,0,6,1,0,1,0,2,5,6,8,1,3,0,1,10,0,0,4,5,1,4,4,2,12,3,0,1,1,0,2,0,3,13,7,2,3,0,0,0,2,1,7,1,1,0,0,0,4,4,3,0,0,2,0,0,1,3,2,2,2,2,1,6,1,2,3,0,3,10,2,7,14,1,4,11,0,3,3,4,4,11,0,0,1,12,3,3,G8B1G4
2,1,0,0,0,0,4,1,0,0,1,1,0,0,5,1,2,0,0,3,11,0,8,0,3,2,4,0,1,0,1,0,2,4,1,2,4,0,0,6,0,2,2,0,3,7,3,2,0,3,1,0,4,0,1,0,0,1,0,2,1,0,0,1,1,3,3,2,1,1,2,1,1,0,1,0,2,0,2,0,0,0,5,0,0,3,0,0,7,1,4,1,1,1,0,0,0,0,0,0,11,0,6,0,0,0,0,2,5,9,1,1,0,0,0,0,1,0,1,5,4,1,0,2,0,2,10,1,0,0,0,0,1,1,1,10,1,0,1,0,0,1,2,0,3,3,1,0,0,0,0,0,1,2,0,0,0,1,1,1,4,2,0,0,0,0,0,1,1,0,1,0,0,4,2,2,1,4,0,0,2,2,0,7,1,2,4,0,0,2,1,0,7,1,0,0,3,2,0,C7D4E4
3,0,1,1,0,2,0,2,1,0,0,4,0,0,8,4,0,0,0,0,10,0,10,1,1,9,9,3,0,3,1,0,0,0,3,8,1,3,0,3,1,2,3,0,3,7,6,0,0,4,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,5,3,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,0,3,2,0,0,0,1,0,8,1,14,1,0,3,5,2,0,14,4,0,0,2,0,0,0,2,2,1,4,3,1,0,0,3,12,0,0,2,0,1,1,2,0,7,1,0,4,0,1,0,0,0,9,3,1,0,1,0,0,0,0,0,0,0,0,2,1,4,1,1,0,0,1,1,0,1,2,1,1,0,1,3,4,1,2,0,1,4,1,1,0,13,1,1,0,0,2,2,0,1,13,1,0,0,5,0,2,E10B4A4
5,0,1,2,0,2,0,2,0,0,2,3,0,0,6,8,2,0,0,3,5,1,12,3,10,1,7,3,2,0,2,0,0,1,4,2,3,2,0,1,5,2,3,0,2,4,6,1,2,1,2,1,3,0,1,1,1,1,0,4,3,0,0,4,0,2,3,3,1,3,2,5,0,0,0,1,6,1,1,4,0,0,3,1,1,2,0,0,5,4,0,7,4,5,2,1,0,1,0,0,10,2,13,3,0,3,0,4,5,4,4,0,0,2,0,0,1,0,1,4,7,2,1,0,0,0,11,1,0,7,4,2,2,2,0,6,2,1,2,0,1,1,0,0,11,3,1,2,0,3,0,1,2,5,0,0,0,0,2,3,0,1,0,0,3,0,0,1,2,1,1,3,0,0,2,1,3,1,3,2,1,2,2,14,0,1,6,0,6,6,4,5,13,1,0,0,9,1,6,D10C1E4
9,2,4,2,5,7,9,11,1,0,8,6,1,24,35,11,12,4,0,11,45,6,39,6,26,9,23,6,9,6,3,0,0,1,24,17,7,8,3,11,7,10,5,1,29,11,34,28,2,7,4,2,17,1,3,0,0,2,0,8,11,2,7,14,9,10,13,10,4,12,4,4,7,0,5,11,11,6,3,13,0,2,11,8,44,4,7,0,8,9,17,4,14,2,8,0,0,3,6,0,59,7,27,4,0,9,12,9,4,43,7,5,2,39,4,0,4,3,4,26,27,42,1,3,1,17,48,7,0,12,7,6,6,12,2,26,4,4,11,0,20,2,5,5,84,23,8,8,8,8,4,13,3,11,7,3,2,1,7,12,10,8,6,0,7,1,0,2,4,4,5,6,4,8,9,6,9,5,16,3,22,8,23,47,10,5,32,0,19,10,14,9,30,15,0,2,28,4,1,A10G6B4
5,3,0,0,1,0,2,2,0,0,3,0,1,0,9,7,0,2,0,3,4,2,8,2,6,2,7,1,2,3,0,0,0,1,4,4,6,6,0,3,2,1,2,0,3,1,3,4,3,0,2,0,3,2,1,0,0,0,0,2,1,0,1,3,4,0,5,0,0,4,0,2,3,0,1,4,1,1,0,1,0,0,4,3,1,3,1,0,4,3,6,3,3,4,3,0,0,2,5,0,12,2,9,1,0,2,3,5,4,15,1,3,0,5,0,0,2,0,1,7,7,4,0,0,1,5,8,0,0,6,1,2,3,2,1,7,0,1,1,0,0,0,0,0,7,7,0,0,0,1,0,2,3,5,0,0,1,1,0,3,2,0,0,0,5,2,1,1,2,0,5,2,1,2,1,0,3,2,2,1,6,2,3,10,4,3,7,0,2,3,4,1,8,2,0,1,5,2,1,E9G2D4
12,1,2,0,3,3,5,4,0,0,8,1,1,0,13,21,4,3,0,11,32,3,23,7,27,9,18,10,13,7,1,1,2,5,4,15,9,8,0,8,8,7,6,4,7,7,20,6,0,6,9,1,7,0,2,0,0,1,0,8,12,0,1,4,3,4,6,11,3,7,4,3,6,0,3,9,10,1,4,2,4,1,6,2,5,11,3,0,13,10,9,2,11,4,1,0,0,7,12,0,20,3,14,5,0,4,8,8,10,27,5,5,0,24,0,1,6,1,5,11,14,12,1,2,0,2,27,4,0,16,4,1,4,8,10,20,0,6,3,0,2,2,6,12,28,4,5,4,3,5,3,3,2,8,3,2,1,0,8,10,12,5,0,0,7,0,1,4,7,5,9,4,3,8,9,5,4,8,1,11,6,5,14,31,7,10,14,0,8,9,4,7,8,8,0,2,13,12,11,A9H6C4
17,1,3,1,5,1,3,7,0,0,6,3,1,0,14,8,4,0,0,0,19,1,17,1,24,5,14,1,0,1,2,0,0,3,17,13,1,4,0,9,3,4,1,2,8,7,10,14,0,5,4,0,7,0,2,0,0,2,0,0,3,0,0,3,2,3,5,1,1,2,3,1,5,0,3,0,5,1,3,5,0,0,3,0,2,7,4,1,4,2,13,5,4,4,6,0,0,2,3,0,22,4,14,2,0,4,12,1,7,19,2,5,0,15,0,0,2,0,2,14,9,19,2,3,0,5,24,2,0,2,6,0,3,8,1,23,2,3,6,0,2,0,1,5,8,10,7,6,6,3,1,6,5,4,1,2,0,0,6,5,3,9,0,0,3,0,1,2,10,0,1,10,4,5,1,3,2,3,1,1,4,11,5,14,0,4,11,0,5,6,3,2,21,10,0,1,13,6,4,D8D3C4
19,0,1,2,2,2,5,9,2,0,2,1,1,0,13,5,2,3,0,6,21,8,25,1,11,7,20,0,4,1,7,0,1,3,8,7,6,6,1,4,5,3,7,0,14,10,14,8,0,2,6,0,1,0,2,0,0,0,0,7,4,1,0,3,3,1,7,17,3,2,2,2,5,0,0,9,1,1,2,6,0,1,4,0,5,6,5,0,3,6,5,3,4,2,5,0,0,5,4,2,25,2,26,3,0,1,2,6,1,31,2,2,0,15,1,0,5,0,4,8,12,14,3,1,0,1,28,2,0,1,2,7,5,10,3,28,0,0,3,0,6,1,2,6,80,16,5,3,3,2,0,2,2,3,4,0,2,1,4,8,8,2,0,0,11,4,2,4,5,0,2,7,4,5,1,2,11,1,7,1,14,3,2,30,7,1,16,0,2,3,3,1,14,1,1,0,24,6,9,H8G6A4
1,0,0,0,1,0,1,0,0,0,2,0,0,0,11,1,0,0,0,0,4,0,3,3,5,2,2,0,0,0,3,0,0,0,4,2,2,1,0,0,2,1,1,0,3,0,4,5,1,0,0,0,2,0,3,0,0,1,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3,1,0,0,2,0,2,0,2,0,0,1,1,0,0,0,3,3,2,2,0,3,1,0,0,6,0,0,0,4,0,0,0,0,0,0,10,4,0,0,1,2,8,2,0,1,2,1,2,1,0,6,0,0,2,0,2,0,0,2,4,4,1,0,1,2,0,0,0,1,0,0,0,0,2,1,5,2,1,0,6,2,0,0,0,0,0,3,0,2,0,0,2,1,0,0,4,0,2,7,1,2,3,0,0,2,3,2,1,1,0,0,7,0,0,C11D4C4
3,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,0,0,0,6,1,3,0,5,6,8,6,0,2,0,0,0,0,4,3,1,0,0,1,1,1,0,0,1,0,2,3,0,0,2,0,4,0,2,0,0,0,0,1,2,1,0,1,1,2,3,0,1,1,0,2,1,0,0,2,1,0,1,1,0,0,3,2,0,3,0,0,2,3,2,1,1,0,0,0,0,0,0,0,4,0,12,0,0,0,0,3,2,14,1,1,0,2,0,0,3,0,0,0,7,4,1,0,0,0,5,0,0,1,1,0,2,3,0,2,0,2,0,0,1,0,2,1,2,3,4,0,0,0,0,2,0,1,0,0,0,0,1,0,3,0,0,0,3,2,1,5,0,0,0,3,1,1,0,0,2,2,0,0,1,0,2,9,0,5,3,0,3,3,0,2,1,5,0,0,3,0,2,A12A6A4
8,0,1,1,2,1,5,13,0,0,3,1,0,1,30,9,6,1,0,8,36,4,37,1,13,20,29,2,4,4,5,0,0,6,20,12,12,5,1,16,6,7,5,0,22,32,18,11,3,6,8,1,4,0,1,1,12,2,2,2,3,0,6,5,6,1,5,6,0,3,3,8,2,0,4,6,8,4,1,6,0,0,5,1,5,2,9,0,5,3,42,5,5,12,3,0,0,6,5,0,26,3,20,7,0,1,6,12,5,47,9,2,0,24,0,0,6,1,1,12,26,24,0,5,0,7,45,0,0,7,10,2,12,4,1,23,1,5,8,7,2,8,5,8,13,29,3,4,9,6,0,5,4,1,4,1,0,3,5,10,7,12,2,5,15,0,0,4,8,2,8,4,6,6,6,2,3,2,3,0,18,1,8,31,1,9,22,0,3,8,4,5,25,10,0,23,20,8,6,B11F1B4
68,4,19,9,17,26,27,40,13,0,32,15,4,1,137,37,22,9,27,40,195,29,136,21,101,24,110,16,22,21,34,10,3,21,82,40,45,31,13,40,27,16,42,9,84,42,125,87,18,25,39,1,29,6,17,1,0,1,1,25,37,0,2,37,24,9,22,34,14,39,14,24,20,0,22,41,17,13,14,22,0,0,17,13,61,25,25,1,24,28,63,16,20,37,39,0,0,19,27,5,166,29,121,15,0,20,28,29,28,250,24,28,0,132,6,0,25,4,20,65,117,126,7,16,9,30,158,14,0,43,28,7,49,27,26,120,12,12,33,1,37,9,22,29,50,95,20,24,13,29,10,23,12,70,21,10,1,9,32,217,33,28,4,2,39,12,10,18,38,19,60,34,22,17,15,17,37,23,19,21,95,20,37,208,26,35,104,0,13,37,36,25,188,27,0,5,120,38,41,H12G6A4
1,0,1,0,1,0,0,3,1,0,0,1,0,0,2,0,1,1,0,3,7,0,4,2,5,1,4,4,2,0,2,0,0,0,2,3,5,5,0,4,1,3,5,0,7,1,2,3,0,0,3,1,4,0,0,1,0,1,0,0,2,0,0,0,2,1,3,8,1,6,0,1,1,0,0,1,2,0,1,3,1,1,2,0,0,0,0,0,2,1,8,3,1,4,0,0,1,0,1,2,11,1,2,1,0,1,1,3,2,9,0,2,0,7,1,0,0,6,2,4,13,4,1,1,0,0,3,1,0,0,3,0,1,1,3,0,0,4,4,0,8,0,0,0,8,5,3,2,0,1,2,0,1,1,0,0,0,0,0,2,2,4,0,0,1,0,0,2,1,1,0,0,0,1,1,0,1,3,3,3,5,2,1,4,2,3,9,0,3,2,0,1,3,0,0,0,2,0,3,G7G4C4
15,0,0,0,2,1,0,1,0,0,1,0,0,14,27,7,6,0,0,3,30,8,17,4,17,7,12,2,1,5,2,0,0,0,11,8,7,1,2,3,6,3,7,0,10,6,11,3,2,5,1,0,11,0,2,0,0,1,0,3,3,1,0,5,7,3,4,5,2,2,1,3,0,0,3,7,7,5,0,3,0,1,4,3,20,1,1,0,1,5,6,1,8,2,5,0,0,2,3,0,27,3,25,4,0,1,6,2,7,31,9,3,0,15,0,0,1,0,1,13,12,12,0,2,1,2,17,1,0,6,4,4,6,1,1,20,1,1,3,0,8,1,1,9,50,12,3,1,4,10,1,11,2,4,2,3,0,1,6,4,2,6,0,0,6,0,0,2,3,1,4,3,7,7,0,6,3,3,0,4,5,4,7,28,3,3,17,0,4,4,9,3,21,12,0,0,25,4,3,A10C4G4
15,3,0,5,0,4,2,10,0,0,8,1,0,0,35,11,9,0,0,3,35,2,37,5,18,11,16,7,6,9,7,2,0,4,15,12,23,7,2,10,9,4,9,2,27,9,24,11,5,2,7,0,8,0,6,2,1,2,1,9,8,0,0,9,2,6,5,10,0,3,5,5,1,0,2,7,8,0,2,9,0,2,2,3,4,6,14,1,10,10,15,5,3,10,3,0,1,4,4,1,38,3,30,1,0,4,6,18,3,53,4,2,0,26,0,0,8,5,2,8,24,17,3,2,7,3,43,1,0,7,4,7,8,6,5,22,8,2,8,0,2,3,1,6,12,19,5,5,4,5,2,9,3,15,6,0,0,2,8,6,3,8,0,0,6,4,3,6,4,1,13,5,4,8,7,3,2,4,2,2,10,9,7,42,0,5,10,0,11,10,4,5,36,8,0,3,33,3,10,E10C1C4
24,1,2,1,5,2,7,28,4,0,3,8,3,1,29,19,4,1,0,9,43,5,42,5,33,6,39,10,12,4,9,1,2,8,24,39,37,12,8,10,9,10,9,2,37,11,29,29,13,4,15,1,6,2,3,1,5,6,0,6,11,2,3,11,5,4,11,13,9,9,4,4,11,0,8,13,14,1,7,8,0,3,5,4,6,8,1,0,7,9,32,8,9,4,5,0,2,9,5,1,62,4,46,9,0,10,10,12,10,80,10,7,0,62,2,0,10,3,5,32,37,49,2,7,24,8,54,5,0,6,8,15,11,8,12,47,2,3,7,1,11,11,4,8,36,28,7,4,6,9,6,5,6,8,5,3,3,14,9,17,6,6,3,1,12,2,3,1,4,5,5,7,6,8,6,3,6,5,6,12,25,17,4,69,13,6,40,0,9,24,9,8,52,12,1,11,50,13,13,E10E4D4
14,1,3,1,5,2,3,4,3,0,4,1,0,0,9,16,1,0,0,2,35,4,21,7,21,4,30,3,3,3,4,1,0,0,12,21,8,5,0,5,1,6,6,0,15,0,29,16,3,3,1,1,12,1,1,0,0,1,0,0,6,0,1,5,1,2,4,1,1,4,0,2,4,0,4,8,4,2,4,3,0,0,1,2,7,5,0,2,5,5,13,6,9,6,8,0,0,1,3,1,27,4,15,5,0,4,4,10,11,27,6,2,0,21,0,1,3,1,5,21,26,23,1,0,1,3,30,2,0,7,3,0,2,7,4,14,0,1,2,0,4,4,4,3,9,20,3,7,0,3,2,6,2,7,3,0,0,2,8,11,5,6,3,0,5,3,2,6,4,4,7,8,6,6,3,5,5,5,3,5,19,4,9,29,7,5,31,0,3,5,6,9,21,6,0,2,19,8,3,C12E3B4
8,2,0,2,3,2,11,16,1,0,7,4,0,0,28,13,2,2,1,6,28,8,28,3,14,8,18,21,5,1,13,0,0,3,51,14,24,12,1,11,10,5,8,4,13,6,14,11,4,4,2,2,15,0,3,1,0,1,0,2,7,2,0,7,6,6,11,15,2,10,3,5,5,0,7,15,11,3,1,7,0,2,2,1,6,3,5,1,11,8,16,0,9,8,5,0,0,4,7,0,37,5,12,2,0,7,8,13,7,49,15,11,0,13,1,1,6,0,3,14,28,38,1,1,0,13,36,3,0,10,6,2,11,7,10,34,1,1,2,0,13,4,2,0,17,21,6,0,7,14,8,12,2,6,5,1,0,2,6,12,5,8,1,0,12,11,2,2,10,5,4,7,11,4,6,2,7,3,3,4,12,4,6,53,5,9,14,0,3,10,9,16,29,4,0,1,33,4,10,B7F5E4
4,0,3,0,2,3,2,1,2,0,4,0,0,1,15,10,3,0,0,1,14,2,9,0,8,3,11,3,0,3,0,1,0,0,5,6,2,0,4,3,1,3,2,0,3,3,6,4,1,2,1,0,2,0,1,0,0,1,0,1,5,0,1,6,2,0,5,6,1,1,1,3,2,0,4,1,3,2,4,2,0,0,2,0,1,3,5,1,5,6,5,4,7,3,5,1,0,1,1,0,9,3,10,1,0,0,2,5,2,12,3,2,0,7,0,1,4,0,1,4,2,10,0,1,0,1,16,1,0,0,5,0,3,1,1,6,0,1,5,0,1,1,0,1,0,14,5,3,0,2,0,2,3,2,0,0,0,0,2,9,4,0,0,0,0,1,0,2,1,1,3,5,4,2,2,3,0,1,9,0,3,3,5,21,3,5,7,0,1,1,0,0,7,1,0,0,12,1,4,C12E5D4
186,17,27,12,43,38,50,94,33,3,80,42,10,4,351,164,43,29,2,90,513,73,355,40,286,128,333,85,69,65,79,12,7,126,247,179,159,83,32,140,91,53,104,18,219,149,273,183,35,66,70,7,122,12,50,8,11,14,8,68,92,10,25,110,83,26,90,110,35,88,29,59,62,5,48,118,61,30,30,94,2,7,65,49,69,74,58,6,101,97,188,55,57,112,57,3,10,63,75,17,480,58,346,46,0,102,84,123,63,586,139,76,0,297,11,2,65,19,53,197,271,337,22,44,18,85,471,24,2,111,83,33,105,102,77,349,10,32,71,1,62,43,31,58,136,276,56,57,55,81,45,67,51,108,35,24,8,17,69,126,65,98,18,4,101,24,22,76,56,23,102,75,53,54,84,54,75,55,50,25,205,98,82,471,79,111,278,5,50,84,127,67,418,116,2,24,426,94,115,E9F4D4
30,2,3,11,3,12,9,12,4,2,19,9,1,0,42,29,14,4,2,17,80,11,62,10,46,9,59,11,9,9,13,1,1,18,39,31,20,19,10,17,20,7,17,0,25,13,55,52,2,7,9,6,20,6,3,1,0,1,0,12,12,0,1,13,5,4,14,18,6,11,5,12,13,0,5,15,136,5,7,14,0,1,4,3,13,8,7,0,9,12,27,9,4,18,19,0,0,5,11,7,70,13,41,7,0,11,11,22,13,80,15,13,0,47,2,0,13,1,7,29,39,43,1,8,1,11,73,8,0,22,17,20,14,16,14,61,7,4,8,1,12,2,4,12,21,50,13,4,15,11,3,6,4,14,8,5,0,8,24,25,13,19,1,0,21,2,3,12,16,1,12,8,7,4,11,10,12,6,11,4,29,6,16,97,25,16,33,0,8,16,15,16,70,21,0,6,46,38,16,G12E6G4
30,1,3,2,8,10,12,19,7,0,12,11,1,0,74,21,6,5,1,16,72,12,60,8,49,15,43,9,9,8,10,4,2,16,30,20,24,11,3,24,10,12,17,7,29,18,62,33,5,10,9,4,18,4,3,2,2,1,2,7,13,0,3,8,11,7,14,16,3,15,12,10,6,0,5,22,21,6,6,8,0,0,7,9,25,11,29,2,11,9,30,6,10,16,11,1,3,10,14,1,71,7,63,10,0,14,13,13,13,98,11,11,0,50,1,0,14,4,4,29,43,44,1,6,3,26,67,7,0,16,9,6,17,13,18,58,4,7,12,1,11,5,5,13,32,30,10,7,10,7,6,11,5,15,11,3,1,5,13,19,10,13,6,3,17,11,7,7,15,2,9,12,10,15,18,9,8,15,8,11,20,5,17,73,18,20,36,1,9,9,22,12,90,14,0,4,63,17,13,G10G3D4
3,0,1,0,0,0,3,0,1,0,2,0,1,0,0,3,3,0,2,2,8,2,8,0,7,0,8,1,1,1,0,0,0,1,1,1,3,2,0,2,2,1,3,0,0,1,8,5,1,1,1,0,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,1,4,0,2,0,0,0,2,1,0,1,1,0,0,0,2,3,1,2,0,1,2,4,1,1,0,1,0,0,1,0,0,8,6,5,2,0,1,2,0,0,13,1,0,0,4,0,0,5,0,2,3,1,5,0,1,0,1,3,1,0,2,1,0,1,1,5,4,0,0,4,0,4,1,1,0,6,2,0,2,2,0,0,0,0,3,2,0,0,0,0,22,1,1,0,0,1,0,0,1,1,2,4,1,0,1,2,1,1,3,2,0,5,0,1,10,1,2,7,0,1,2,0,1,6,0,0,0,5,2,2,H12C5A4
3,0,2,0,0,0,0,1,0,0,4,0,0,0,4,7,1,2,0,2,2,0,5,1,3,3,0,0,3,1,0,0,2,0,2,2,1,0,1,0,3,3,3,0,3,1,2,0,1,1,0,1,4,5,0,0,0,0,0,2,1,0,1,1,0,2,3,4,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,1,1,2,2,0,2,1,0,0,2,0,0,8,0,4,0,0,0,1,2,0,2,3,0,0,2,0,0,2,0,1,2,1,2,1,0,0,0,4,0,0,0,4,0,1,1,1,4,0,0,2,0,1,0,0,1,3,2,3,1,0,3,0,2,0,0,0,1,0,0,1,0,1,4,0,0,2,1,0,0,0,0,0,0,0,0,2,0,2,1,0,1,3,0,0,10,1,3,2,0,3,6,2,1,2,7,1,1,3,2,2,D9C1C4
163,3,17,7,46,31,70,88,18,0,81,23,2,3,166,138,85,10,3,86,256,57,174,24,210,98,231,80,73,64,55,5,5,52,170,143,118,62,25,97,53,38,92,8,187,102,237,200,41,73,69,1,82,12,23,2,1,14,2,54,104,2,12,87,46,29,84,86,28,97,30,45,71,5,51,103,47,34,32,101,0,6,55,12,97,73,69,17,83,89,167,47,80,86,91,0,11,69,88,8,182,59,169,50,0,73,87,94,81,282,75,82,0,254,5,3,88,9,27,161,220,269,6,27,7,102,195,34,0,73,129,21,99,71,73,193,3,37,86,4,41,14,28,83,69,193,46,56,47,83,22,87,22,85,38,10,2,6,80,152,77,77,10,5,104,17,16,41,77,23,75,92,73,71,73,30,92,71,41,29,149,95,108,215,88,101,164,2,28,74,116,119,186,101,0,10,175,118,73,E8H6E4
4,0,0,1,0,0,1,4,0,0,1,1,1,0,3,3,0,0,1,2,13,2,11,3,6,2,5,1,3,1,0,0,0,3,4,2,2,3,0,1,1,2,2,0,6,0,7,3,0,0,1,0,2,1,0,0,0,0,0,2,1,0,0,2,0,1,2,2,1,1,0,1,1,0,0,3,0,1,1,0,1,0,2,1,3,2,5,0,0,0,7,0,2,1,3,0,0,1,3,2,13,1,8,0,0,3,0,7,0,15,0,1,0,8,0,0,0,0,3,5,5,5,0,0,0,3,12,1,0,2,2,1,2,4,2,2,0,1,3,0,1,0,0,1,8,7,1,0,2,2,0,1,0,1,2,0,0,0,0,4,1,2,0,0,4,10,0,0,0,0,3,1,2,1,3,1,1,1,2,3,2,2,1,6,1,1,3,0,2,5,2,2,13,1,0,0,4,2,3,H9C5F4
